image_id,image_filename,meal_name,ingredients_list,ingredient_names,num_ingredients,total_calories,total_carbs,total_protein,total_fat
fsb_00158,fsb_00158.jpg,Breaded Chicken with Green Beans and Roasted Potatoes,"""[{'name': 'breaded chicken', 'calories': 264.6, 'carbs': 18.4, 'protein': 17.2, 'fat': 13.5, 'quantity': 7, 'unit': 'piece'}, {'name': 'green beans', 'calories': 21.9, 'carbs': 4.9, 'protein': 1.2, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'roasted potatoes', 'calories': 120.3, 'carbs': 15.5, 'protein': 1.8, 'fat': 5.8, 'quantity': 3, 'unit': 'oz'}]""","""[\""breaded chicken\"", \""green beans\"", \""roasted potatoes\""]""",3,406.8,38.8,20.2,19.5
fsb_00159,fsb_00159.jpg,Breaded Chicken with Tater Tots,"""[{'name': 'breaded chicken', 'calories': 264.6, 'carbs': 18.4, 'protein': 17.2, 'fat': 13.5, 'quantity': 7, 'unit': 'piece'}, {'name': 'tater tots', 'calories': 112.9, 'carbs': 16.0, 'protein': 1.3, 'fat': 5.3, 'quantity': 7, 'unit': 'tots'}, {'name': 'ketchup', 'calories': 34.3, 'carbs': 9.3, 'protein': 0.4, 'fat': 0.0, 'quantity': 2, 'unit': 'tbsp'}]""","""[\""breaded chicken\"", \""tater tots\"", \""ketchup\""]""",3,411.8,43.7,18.9,18.8
fsb_00160,fsb_00160.jpg,Breaded Fish with Mango Avocado Salad and Rice,"""[{'name': 'breaded fish', 'calories': 260.6, 'carbs': 20.1, 'protein': 16.1, 'fat': 12.8, 'quantity': 0.7, 'unit': 'fillet'}, {'name': 'mango', 'calories': 29.7, 'carbs': 7.4, 'protein': 0.4, 'fat': 0.2, 'quantity': 0.3, 'unit': 'cup pieces'}, {'name': 'avocado', 'calories': 48.0, 'carbs': 2.6, 'protein': 0.6, 'fat': 4.4, 'quantity': 0.2, 'unit': 'cup, cubes'}, {'name': 'tomato', 'calories': 4.4, 'carbs': 1.0, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.2, 'unit': 'medium whole (2-3/5\"" dia)'}, {'name': 'cucumber', 'calories': 3.9, 'carbs': 0.9, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.25, 'unit': 'cup slices'}, {'name': 'rice', 'calories': 41.1, 'carbs': 8.9, 'protein': 0.9, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'onion', 'calories': 18.5, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}]""","""[\""breaded fish\"", \""mango\"", \""avocado\"", \""tomato\"", \""cucumber\"", \""rice\"", \""onion\""]""",7,406.2,45.2,19.0,17.6
fsb_00161,fsb_00161.jpg,Breaded Fish with Roasted Potatoes and Vegetables,"""[{'name': 'breaded fish', 'calories': 238.3, 'carbs': 18.4, 'protein': 14.7, 'fat': 11.7, 'quantity': 0.8, 'unit': 'cup'}, {'name': 'roasted potatoes', 'calories': 160.4, 'carbs': 20.7, 'protein': 2.4, 'fat': 7.7, 'quantity': 4, 'unit': 'oz'}, {'name': 'green peas', 'calories': 53.8, 'carbs': 10.0, 'protein': 3.4, 'fat': 0.1, 'quantity': 0.4, 'unit': 'cup'}, {'name': 'zucchini', 'calories': 8.5, 'carbs': 1.5, 'protein': 0.6, 'fat': 0.2, 'quantity': 2, 'unit': 'wt. oz'}, {'name': 'mayonnaise', 'calories': 93.8, 'carbs': 0.1, 'protein': 0.1, 'fat': 10.3, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""breaded fish\"", \""roasted potatoes\"", \""green peas\"", \""zucchini\"", \""mayonnaise\""]""",5,554.8,50.7,21.2,30.0
fsb_00162,fsb_00162.jpg,Breaded Fish with Roasted Potatoes and Vegetables,"""[{'name': 'breaded fish', 'calories': 260.6, 'carbs': 20.1, 'protein': 16.1, 'fat': 12.8, 'quantity': 0.7, 'unit': 'fillet'}, {'name': 'roasted potatoes', 'calories': 160.4, 'carbs': 20.7, 'protein': 2.4, 'fat': 7.7, 'quantity': 4, 'unit': 'oz'}, {'name': 'broccolini', 'calories': 25.9, 'carbs': 5.1, 'protein': 1.7, 'fat': 0.4, 'quantity': 0.7, 'unit': 'cup'}, {'name': 'onion', 'calories': 18.5, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}]""","""[\""breaded fish\"", \""roasted potatoes\"", \""broccolini\"", \""onion\"", \""olive oil\""]""",5,505.2,50.2,20.8,25.5
fsb_00163,fsb_00163.jpg,Breaded Fish with Vegetables,"""[{'name': 'breaded fish', 'calories': 238.3, 'carbs': 18.4, 'protein': 14.7, 'fat': 11.7, 'quantity': 0.8, 'unit': 'cup'}, {'name': 'green peas', 'calories': 67.2, 'carbs': 12.5, 'protein': 4.3, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'roasted potatoes', 'calories': 107.8, 'carbs': 13.9, 'protein': 1.6, 'fat': 5.2, 'quantity': 0.6, 'unit': 'cup'}, {'name': 'green beans', 'calories': 21.9, 'carbs': 4.9, 'protein': 1.2, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'fried onions', 'calories': 35.9, 'carbs': 4.1, 'protein': 0.5, 'fat': 1.9, 'quantity': 0.1, 'unit': 'cup'}]""","""[\""breaded fish\"", \""green peas\"", \""roasted potatoes\"", \""green beans\"", \""fried onions\""]""",5,471.1,53.8,22.3,19.2
fsb_00164,fsb_00164.jpg,Breaded Fish with Vegetables,"""[{'name': 'breaded fish', 'calories': 238.3, 'carbs': 18.4, 'protein': 14.7, 'fat': 11.7, 'quantity': 0.8, 'unit': 'cup'}, {'name': 'roasted potatoes', 'calories': 120.3, 'carbs': 15.5, 'protein': 1.8, 'fat': 5.8, 'quantity': 3, 'unit': 'oz'}, {'name': 'green peas', 'calories': 53.8, 'carbs': 10.0, 'protein': 3.4, 'fat': 0.1, 'quantity': 0.4, 'unit': 'cup'}, {'name': 'sauteed mushrooms', 'calories': 22.7, 'carbs': 1.1, 'protein': 0.4, 'fat': 2.0, 'quantity': 0.15, 'unit': 'cup'}]""","""[\""breaded fish\"", \""roasted potatoes\"", \""green peas\"", \""sauteed mushrooms\""]""",4,435.1,45.0,20.3,19.6
fsb_00165,fsb_00165.jpg,Breaded Fish with Vegetables,"""[{'name': 'breaded fish', 'calories': 238.3, 'carbs': 18.4, 'protein': 14.7, 'fat': 11.7, 'quantity': 0.8, 'unit': 'cup'}, {'name': 'zucchini', 'calories': 5.9, 'carbs': 1.0, 'protein': 0.4, 'fat': 0.1, 'quantity': 0.3, 'unit': 'small'}, {'name': 'cabbage', 'calories': 5.2, 'carbs': 1.2, 'protein': 0.3, 'fat': 0.0, 'quantity': 0.15, 'unit': 'cup, shredded'}, {'name': 'lemon', 'calories': 2.0, 'carbs': 0.7, 'protein': 0.1, 'fat': 0.0, 'quantity': 1, 'unit': 'wedge or slice (1/8 of one 2-1/8\"" dia lemon)'}, {'name': 'mixed salad', 'calories': 16.0, 'carbs': 3.4, 'protein': 1.0, 'fat': 0.2, 'quantity': 0.8, 'unit': 'serving'}]""","""[\""breaded fish\"", \""zucchini\"", \""cabbage\"", \""lemon\"", \""mixed salad\""]""",5,267.4,24.7,16.5,12.0
fsb_00166,fsb_00166.jpg,Breakfast Burrito,"""[{'name': 'tortilla', 'calories': 143.3, 'carbs': 24.5, 'protein': 3.8, 'fat': 3.1, 'quantity': 0.9, 'unit': 'tortilla (approx 7-8\"" dia)'}, {'name': 'egg', 'calories': 143.0, 'carbs': 0.7, 'protein': 12.6, 'fat': 9.5, 'quantity': 2, 'unit': 'large'}, {'name': 'cheese', 'calories': 91.3, 'carbs': 0.7, 'protein': 5.2, 'fat': 7.5, 'quantity': 0.2, 'unit': 'cup, shredded'}, {'name': 'sausage', 'calories': 189.1, 'carbs': 0.6, 'protein': 7.3, 'fat': 17.3, 'quantity': 0.9, 'unit': 'link (4\"" long x 1-1/8\"" dia)'}]""","""[\""tortilla\"", \""egg\"", \""cheese\"", \""sausage\""]""",4,566.7,26.5,28.9,37.4
fsb_00167,fsb_00167.jpg,Breakfast Burrito,"""[{'name': 'tortilla', 'calories': 143.3, 'carbs': 24.5, 'protein': 3.8, 'fat': 3.1, 'quantity': 0.9, 'unit': 'tortilla (approx 7-8\"" dia)'}, {'name': 'scrambled eggs', 'calories': 181.8, 'carbs': 2.0, 'protein': 12.2, 'fat': 13.4, 'quantity': 2, 'unit': 'large'}, {'name': 'cheddar cheese', 'calories': 91.3, 'carbs': 0.7, 'protein': 5.2, 'fat': 7.5, 'quantity': 0.2, 'unit': 'cup, shredded'}, {'name': 'sausage', 'calories': 87.6, 'carbs': 0.3, 'protein': 3.4, 'fat': 8.0, 'quantity': 1, 'unit': 'oz'}, {'name': 'salsa', 'calories': 10.4, 'carbs': 2.4, 'protein': 0.5, 'fat': 0.1, 'quantity': 2, 'unit': 'tbsp'}]""","""[\""tortilla\"", \""scrambled eggs\"", \""cheddar cheese\"", \""sausage\"", \""salsa\""]""",5,514.4,29.9,25.1,32.1
fsb_00168,fsb_00168.jpg,Breakfast Burrito,"""[{'name': 'tortilla', 'calories': 143.3, 'carbs': 24.5, 'protein': 3.8, 'fat': 3.1, 'quantity': 0.9, 'unit': 'tortilla (approx 7-8\"" dia)'}, {'name': 'scrambled eggs', 'calories': 137.1, 'carbs': 1.5, 'protein': 9.2, 'fat': 10.1, 'quantity': 2, 'unit': 'small'}, {'name': 'sausage', 'calories': 189.1, 'carbs': 0.6, 'protein': 7.3, 'fat': 17.3, 'quantity': 0.9, 'unit': 'link (4\"" long x 1-1/8\"" dia)'}, {'name': 'cheese', 'calories': 91.3, 'carbs': 0.7, 'protein': 5.2, 'fat': 7.5, 'quantity': 0.2, 'unit': 'cup, shredded'}, {'name': 'hash browns', 'calories': 62.8, 'carbs': 6.7, 'protein': 0.6, 'fat': 3.9, 'quantity': 0.3, 'unit': 'serving 14 round pieces'}]""","""[\""tortilla\"", \""scrambled eggs\"", \""sausage\"", \""cheese\"", \""hash browns\""]""",5,623.6,34.0,26.1,41.9
fsb_00169,fsb_00169.jpg,Breakfast Plate 1,"""[{'name': 'scrambled eggs', 'calories': 196.7, 'carbs': 2.1, 'protein': 13.2, 'fat': 14.5, 'quantity': 0.6, 'unit': 'cup'}, {'name': 'sausage', 'calories': 350.4, 'carbs': 1.1, 'protein': 13.6, 'fat': 32.0, 'quantity': 4, 'unit': 'oz'}, {'name': 'bacon', 'calories': 80.7, 'carbs': 0.3, 'protein': 5.9, 'fat': 6.1, 'quantity': 1.5, 'unit': 'slices'}, {'name': 'avocado', 'calories': 120.0, 'carbs': 6.4, 'protein': 1.5, 'fat': 11.0, 'quantity': 0.5, 'unit': 'cup, cubes'}, {'name': 'watermelon', 'calories': 23.1, 'carbs': 5.8, 'protein': 0.5, 'fat': 0.1, 'quantity': 0.5, 'unit': 'cup, balls'}, {'name': 'pineapple', 'calories': 41.2, 'carbs': 10.8, 'protein': 0.4, 'fat': 0.1, 'quantity': 0.5, 'unit': 'cup, chunks'}, {'name': 'cucumber', 'calories': 7.8, 'carbs': 1.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.5, 'unit': 'cup slices'}]""","""[\""scrambled eggs\"", \""sausage\"", \""bacon\"", \""avocado\"", \""watermelon\"", \""pineapple\"", \""cucumber\""]""",7,819.9,28.4,35.4,63.9
fsb_00170,fsb_00170.jpg,Breakfast Plate with Cabbage and Bacon,"""[{'name': 'cabbage', 'calories': 10.3, 'carbs': 2.5, 'protein': 0.6, 'fat': 0.0, 'quantity': 0.3, 'unit': 'cup, shredded'}, {'name': 'bacon', 'calories': 80.7, 'carbs': 0.3, 'protein': 5.9, 'fat': 6.1, 'quantity': 1.5, 'unit': 'slices'}, {'name': 'egg', 'calories': 71.5, 'carbs': 0.4, 'protein': 6.3, 'fat': 4.8, 'quantity': 1, 'unit': 'large'}, {'name': 'red bell pepper', 'calories': 10.4, 'carbs': 2.5, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'flatbread', 'calories': 140.3, 'carbs': 28.4, 'protein': 4.6, 'fat': 0.6, 'quantity': 0.6, 'unit': 'flatbread'}, {'name': 'sour cream', 'calories': 23.8, 'carbs': 0.6, 'protein': 0.3, 'fat': 2.3, 'quantity': 1, 'unit': 'tbsp'}, {'name': 'hot sauce', 'calories': 5.2, 'carbs': 1.0, 'protein': 0.2, 'fat': 0.1, 'quantity': 5, 'unit': 'tsp'}]""","""[\""cabbage\"", \""bacon\"", \""egg\"", \""red bell pepper\"", \""flatbread\"", \""sour cream\"", \""hot sauce\""]""",7,342.2,35.7,18.2,14.0
fsb_00171,fsb_00171.jpg,Breakfast Plate with Coffee,"""[{'name': 'fried egg', 'calories': 90.2, 'carbs': 0.4, 'protein': 6.3, 'fat': 6.8, 'quantity': 1, 'unit': 'large'}, {'name': 'whole wheat toast', 'calories': 76.5, 'carbs': 12.8, 'protein': 4.1, 'fat': 1.0, 'quantity': 1, 'unit': 'slice'}, {'name': 'butter', 'calories': 50.9, 'carbs': 0.0, 'protein': 0.1, 'fat': 5.8, 'quantity': 0.5, 'unit': 'tbsp'}, {'name': 'lettuce', 'calories': 4.8, 'carbs': 0.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.6, 'unit': 'cups shredded'}, {'name': 'tomato', 'calories': 6.1, 'carbs': 1.3, 'protein': 0.3, 'fat': 0.1, 'quantity': 2, 'unit': 'cherry'}, {'name': 'mushrooms', 'calories': 13.4, 'carbs': 2.5, 'protein': 1.0, 'fat': 0.2, 'quantity': 4, 'unit': 'mushroom'}, {'name': 'coffee', 'calories': 1.9, 'carbs': 0.0, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.8, 'unit': 'cup'}]""","""[\""fried egg\"", \""whole wheat toast\"", \""butter\"", \""lettuce\"", \""tomato\"", \""mushrooms\"", \""coffee\""]""",7,243.8,17.9,12.3,14.0
fsb_00172,fsb_00172.jpg,Breakfast Plate with Coffee,"""[{'name': 'fried egg', 'calories': 180.3, 'carbs': 0.8, 'protein': 12.5, 'fat': 13.7, 'quantity': 2, 'unit': 'large'}, {'name': 'sausage', 'calories': 175.2, 'carbs': 0.5, 'protein': 6.8, 'fat': 16.0, 'quantity': 2, 'unit': 'oz'}, {'name': 'hash browns', 'calories': 144.2, 'carbs': 15.3, 'protein': 1.4, 'fat': 9.0, 'quantity': 1, 'unit': 'patty'}, {'name': 'whole wheat toast', 'calories': 153.0, 'carbs': 25.6, 'protein': 8.1, 'fat': 2.0, 'quantity': 2, 'unit': 'slice'}, {'name': 'strawberry jam', 'calories': 77.8, 'carbs': 19.3, 'protein': 0.1, 'fat': 0.0, 'quantity': 2, 'unit': 'packet (0.5 oz)'}, {'name': 'coffee with cream', 'calories': 41.7, 'carbs': 1.3, 'protein': 1.2, 'fat': 3.5, 'quantity': 1, 'unit': 'cup'}]""","""[\""fried egg\"", \""sausage\"", \""hash browns\"", \""whole wheat toast\"", \""strawberry jam\"", \""coffee with cream\""]""",6,772.2,62.8,30.1,44.2
fsb_00173,fsb_00173.jpg,Breakfast Plate with Coffee,"""[{'name': 'scrambled eggs', 'calories': 137.1, 'carbs': 1.5, 'protein': 9.2, 'fat': 10.1, 'quantity': 2, 'unit': 'small'}, {'name': 'bacon', 'calories': 80.7, 'carbs': 0.3, 'protein': 5.9, 'fat': 6.1, 'quantity': 1.5, 'unit': 'slices'}, {'name': 'avocado', 'calories': 120.0, 'carbs': 6.4, 'protein': 1.5, 'fat': 11.0, 'quantity': 0.5, 'unit': 'cup, cubes'}, {'name': 'toast', 'calories': 63.8, 'carbs': 12.0, 'protein': 2.0, 'fat': 0.9, 'quantity': 1, 'unit': 'slice'}, {'name': 'butter', 'calories': 33.9, 'carbs': 0.0, 'protein': 0.0, 'fat': 3.8, 'quantity': 1, 'unit': 'tsp'}, {'name': 'coffee with cream', 'calories': 29.2, 'carbs': 0.9, 'protein': 0.8, 'fat': 2.5, 'quantity': 0.7, 'unit': 'cup'}]""","""[\""scrambled eggs\"", \""bacon\"", \""avocado\"", \""toast\"", \""butter\"", \""coffee with cream\""]""",6,464.7,21.1,19.4,34.4
fsb_00174,fsb_00174.jpg,Breakfast Plate with Coffee,"""[{'name': 'whole grain bread', 'calories': 161.3, 'carbs': 27.3, 'protein': 8.0, 'fat': 2.2, 'quantity': 2, 'unit': 'slice'}, {'name': 'peanut butter', 'calories': 188.2, 'carbs': 7.7, 'protein': 7.0, 'fat': 15.9, 'quantity': 2, 'unit': 'tbsp'}, {'name': 'greek yogurt', 'calories': 93.6, 'carbs': 5.7, 'protein': 16.2, 'fat': 0.6, 'quantity': 0.7, 'unit': 'cup'}, {'name': 'espresso', 'calories': 5.3, 'carbs': 1.0, 'protein': 0.1, 'fat': 0.1, 'quantity': 2, 'unit': 'fl oz'}, {'name': 'green grapes', 'calories': 62.5, 'carbs': 16.4, 'protein': 0.7, 'fat': 0.1, 'quantity': 0.6, 'unit': 'cup'}]""","""[\""whole grain bread\"", \""peanut butter\"", \""greek yogurt\"", \""espresso\"", \""green grapes\""]""",5,510.9,58.1,32.0,18.9
fsb_00175,fsb_00175.jpg,Breakfast Plate with Eggs and Pork Chops,"""[{'name': 'pork chop', 'calories': 295.3, 'carbs': 0.0, 'protein': 36.2, 'fat': 15.6, 'quantity': 0.9, 'unit': 'chop without refuse'}, {'name': 'fried eggs', 'calories': 270.5, 'carbs': 1.1, 'protein': 18.8, 'fat': 20.5, 'quantity': 3, 'unit': 'large'}, {'name': 'refried beans', 'calories': 128.5, 'carbs': 19.3, 'protein': 7.1, 'fat': 2.9, 'quantity': 0.6, 'unit': 'cup'}, {'name': 'diced potatoes', 'calories': 56.7, 'carbs': 12.9, 'protein': 1.5, 'fat': 0.1, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'grilled onions', 'calories': 21.1, 'carbs': 2.0, 'protein': 0.3, 'fat': 1.4, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'bell peppers', 'calories': 11.2, 'carbs': 2.7, 'protein': 0.4, 'fat': 0.1, 'quantity': 0.3, 'unit': 'cup, strips'}, {'name': 'flour tortilla', 'calories': 143.3, 'carbs': 24.5, 'protein': 3.8, 'fat': 3.1, 'quantity': 0.9, 'unit': 'tortilla (approx 7-8\"" dia)'}]""","""[\""pork chop\"", \""fried eggs\"", \""refried beans\"", \""diced potatoes\"", \""grilled onions\"", \""bell peppers\"", \""flour tortilla\""]""",7,926.6,62.5,68.1,43.7
fsb_00176,fsb_00176.jpg,Breakfast Plate with French Toast,"""[{'name': 'scrambled eggs', 'calories': 137.1, 'carbs': 1.5, 'protein': 9.2, 'fat': 10.1, 'quantity': 2, 'unit': 'small'}, {'name': 'bacon', 'calories': 129.2, 'carbs': 0.5, 'protein': 9.4, 'fat': 9.7, 'quantity': 2.4000000000000004, 'unit': 'slices'}, {'name': 'hash browns', 'calories': 125.7, 'carbs': 13.3, 'protein': 1.2, 'fat': 7.9, 'quantity': 0.6, 'unit': 'serving 14 round pieces'}, {'name': 'toast', 'calories': 156.6, 'carbs': 29.4, 'protein': 4.9, 'fat': 2.2, 'quantity': 2, 'unit': 'slice, large'}, {'name': 'french toast', 'calories': 315.2, 'carbs': 33.3, 'protein': 10.5, 'fat': 15.4, 'quantity': 2, 'unit': 'thin slice without syrup'}, {'name': 'coffee', 'calories': 1.9, 'carbs': 0.0, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.8, 'unit': 'cup'}]""","""[\""scrambled eggs\"", \""bacon\"", \""hash browns\"", \""toast\"", \""french toast\"", \""coffee\""]""",6,865.7,78.0,35.4,45.3
fsb_00177,fsb_00177.jpg,Breakfast Platter,"""[{'name': 'grapefruit', 'calories': 51.7, 'carbs': 13.1, 'protein': 0.9, 'fat': 0.2, 'quantity': 0.5, 'unit': 'fruit (3-3/4\"" dia)'}, {'name': 'egg toast', 'calories': 399.0, 'carbs': 28.8, 'protein': 17.6, 'fat': 23.2, 'quantity': 2, 'unit': 'egg on toast'}, {'name': 'cold brew coffee', 'calories': 2.4, 'carbs': 0.0, 'protein': 0.3, 'fat': 0.0, 'quantity': 1, 'unit': 'cup (8 fl oz)'}, {'name': 'almond milk', 'calories': 56.0, 'carbs': 8.1, 'protein': 1.1, 'fat': 2.5, 'quantity': 1, 'unit': 'cup'}, {'name': 'shredded cheddar cheese', 'calories': 456.5, 'carbs': 3.5, 'protein': 25.8, 'fat': 37.6, 'quantity': 1, 'unit': 'cup'}]""","""[\""grapefruit\"", \""egg toast\"", \""cold brew coffee\"", \""almond milk\"", \""shredded cheddar cheese\""]""",5,965.6,53.5,45.7,63.5
fsb_00178,fsb_00178.jpg,Breakfast Sandwich With Strawberries,"""[{'name': 'toast', 'calories': 63.8, 'carbs': 12.0, 'protein': 2.0, 'fat': 0.9, 'quantity': 1, 'unit': 'slice'}, {'name': 'poached egg', 'calories': 71.5, 'carbs': 0.4, 'protein': 6.3, 'fat': 4.7, 'quantity': 1, 'unit': 'large'}, {'name': 'sausage patty', 'calories': 156.0, 'carbs': 0.7, 'protein': 8.9, 'fat': 13.1, 'quantity': 1, 'unit': 'serving'}, {'name': 'strawberries', 'calories': 11.5, 'carbs': 2.8, 'protein': 0.2, 'fat': 0.1, 'quantity': 3, 'unit': 'medium (1-1/4\"" dia)'}]""","""[\""toast\"", \""poached egg\"", \""sausage patty\"", \""strawberries\""]""",4,302.8,15.9,17.4,18.8
fsb_00179,fsb_00179.jpg,Breakfast Plate with Omelette and V8 Juice,"""[{'name': 'omelette', 'calories': 110.6, 'carbs': 0.5, 'protein': 7.2, 'fat': 8.7, 'quantity': 1, 'unit': '1-egg omelet'}, {'name': 'toast with butter', 'calories': 111.0, 'carbs': 14.3, 'protein': 2.6, 'fat': 4.8, 'quantity': 1, 'unit': 'piece'}, {'name': 'blackberries', 'calories': 19.4, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.2, 'quantity': 5, 'unit': 'tbsp'}, {'name': 'blueberries', 'calories': 10.1, 'carbs': 2.6, 'protein': 0.1, 'fat': 0.1, 'quantity': 13, 'unit': 'berry'}, {'name': 'juice', 'calories': 64.0, 'carbs': 15.6, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.5, 'unit': 'cup'}]""","""[\""omelette\"", \""toast with butter\"", \""blackberries\"", \""blueberries\"", \""juice\""]""",5,315.1,37.3,10.7,13.8
fsb_00180,fsb_00180.jpg,Berry Pancakes With Cappuccino,"""[{'name': 'pancake', 'calories': 90.8, 'carbs': 11.3, 'protein': 2.6, 'fat': 3.9, 'quantity': 1, 'unit': 'pancake (5\"")'}, {'name': 'blackberries', 'calories': 31.0, 'carbs': 6.9, 'protein': 1.0, 'fat': 0.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'strawberries', 'calories': 26.6, 'carbs': 6.4, 'protein': 0.6, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup, sliced'}, {'name': 'whipped cream', 'calories': 15.4, 'carbs': 0.7, 'protein': 0.2, 'fat': 1.3, 'quantity': 2, 'unit': 'tbsp'}, {'name': 'cappuccino', 'calories': 59.9, 'carbs': 6.0, 'protein': 3.8, 'fat': 2.3, 'quantity': 1, 'unit': 'cup'}, {'name': 'water', 'calories': 0.0, 'carbs': 0.0, 'protein': 0.0, 'fat': 0.0, 'quantity': 1, 'unit': 'serving 8 fl oz'}]""","""[\""pancake\"", \""blackberries\"", \""strawberries\"", \""whipped cream\"", \""cappuccino\"", \""water\""]""",6,223.7,31.3,8.2,8.1
fsb_00181,fsb_00181.jpg,Quinoa Burrito,"""[{'name': 'quinoa', 'calories': 111.0, 'carbs': 19.7, 'protein': 4.1, 'fat': 1.8, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'fried potatoes', 'calories': 106.7, 'carbs': 14.2, 'protein': 1.2, 'fat': 5.0, 'quantity': 0.6, 'unit': 'cup'}, {'name': 'flour tortilla', 'calories': 143.3, 'carbs': 24.5, 'protein': 3.8, 'fat': 3.1, 'quantity': 0.9, 'unit': 'tortilla (approx 7-8\"" dia)'}]""","""[\""quinoa\"", \""fried potatoes\"", \""flour tortilla\""]""",3,361.0,58.4,9.1,9.9
fsb_00182,fsb_00182.jpg,Breakfast Plate with Smoked Salmon,"""[{'name': 'smoked salmon', 'calories': 69.6, 'carbs': 0.0, 'protein': 10.9, 'fat': 2.6, 'quantity': 2.0999999999999996, 'unit': 'oz'}, {'name': 'fried egg', 'calories': 137.2, 'carbs': 0.6, 'protein': 9.5, 'fat': 10.4, 'quantity': 2, 'unit': 'small'}, {'name': 'whole wheat toast', 'calories': 76.5, 'carbs': 12.8, 'protein': 4.1, 'fat': 1.0, 'quantity': 1, 'unit': 'slice'}, {'name': 'tortilla chips', 'calories': 141.6, 'carbs': 20.3, 'protein': 2.1, 'fat': 6.2, 'quantity': 10, 'unit': 'chip'}, {'name': 'salsa', 'calories': 10.4, 'carbs': 2.4, 'protein': 0.5, 'fat': 0.1, 'quantity': 2, 'unit': 'tbsp'}, {'name': 'guacamole', 'calories': 45.3, 'carbs': 2.6, 'protein': 0.5, 'fat': 4.1, 'quantity': 2, 'unit': 'tbsp'}, {'name': 'hemp seeds', 'calories': 49.8, 'carbs': 0.8, 'protein': 2.8, 'fat': 4.4, 'quantity': 0.8999999999999999, 'unit': 'tbsp'}]""","""[\""smoked salmon\"", \""fried egg\"", \""whole wheat toast\"", \""tortilla chips\"", \""salsa\"", \""guacamole\"", \""hemp seeds\""]""",7,530.4,39.5,30.4,28.8
fsb_00183,fsb_00183.jpg,Egg On Rye,"""[{'name': 'hard boiled egg', 'calories': 77.5, 'carbs': 0.6, 'protein': 6.3, 'fat': 5.3, 'quantity': 1, 'unit': 'large'}, {'name': 'rye bread', 'calories': 82.9, 'carbs': 15.5, 'protein': 2.7, 'fat': 1.1, 'quantity': 1, 'unit': 'slice, regular'}, {'name': 'butter', 'calories': 101.8, 'carbs': 0.0, 'protein': 0.1, 'fat': 11.5, 'quantity': 1, 'unit': 'tbsp'}, {'name': 'black tea', 'calories': 1.9, 'carbs': 0.6, 'protein': 0.0, 'fat': 0.0, 'quantity': 0.8, 'unit': 'cup'}]""","""[\""hard boiled egg\"", \""rye bread\"", \""butter\"", \""black tea\""]""",4,264.1,16.7,9.1,17.9
fsb_00184,fsb_00184.jpg,Breakfast Plate,"""[{'name': 'scrambled eggs', 'calories': 137.1, 'carbs': 1.5, 'protein': 9.2, 'fat': 10.1, 'quantity': 2, 'unit': 'small'}, {'name': 'bacon', 'calories': 80.7, 'carbs': 0.3, 'protein': 5.9, 'fat': 6.1, 'quantity': 1.5, 'unit': 'slices'}, {'name': 'bagel', 'calories': 138.6, 'carbs': 27.5, 'protein': 5.5, 'fat': 0.7, 'quantity': 0.5, 'unit': 'medium bagel'}, {'name': 'peanut butter', 'calories': 94.1, 'carbs': 3.8, 'protein': 3.5, 'fat': 7.9, 'quantity': 1, 'unit': 'tbsp'}, {'name': 'strawberries', 'calories': 11.5, 'carbs': 2.8, 'protein': 0.2, 'fat': 0.1, 'quantity': 3, 'unit': 'medium (1-1/4\"" dia)'}, {'name': 'greek yogurt', 'calories': 100.3, 'carbs': 6.1, 'protein': 17.3, 'fat': 0.7, 'quantity': 1, 'unit': 'container'}]""","""[\""scrambled eggs\"", \""bacon\"", \""bagel\"", \""peanut butter\"", \""strawberries\"", \""greek yogurt\""]""",6,562.3,42.0,41.6,25.6
